original	translation	mean	source_lang	target_lang
The Hyderabadi restaurant, Niagara is located here.	హైదరాబాడీ రెస్టారెంట్, నియాగరా ఇక్కడ ఉంది.	70.0	en	telugu
His maternal grandfather was C. Rajagopalachari, second Governor General of India, after Lord Louis Mountbatten, who was one of the foremost associates of Mahatma Gandhi.	మహాత్మా గాంధీ యొక్క ప్రముఖ సహచరులలో ఒకరు అయిన లార్డ్ లూయిస్ మౌంట్బేటన్ తరువాత భారతదేశపు రెండవ గవర్నర్ జనరల్ సి. రాజగోపాలాచారి.	68.0	en	telugu
Researchers have identified two major variants of HPV16, European (HPV16-E), and Non-European (HPV16-NE).	పరిశోధకులు HPV16 యొక్క రెండు ప్రధాన వేరియంట్లను గుర్తించారు, యూరోపియన్ (HPV16-E) మరియు యూరోపియన్ కాని (HPV16-NE).	78.3333333333333	en	telugu
Sufis (Islamic mystics) played an important role in the spread of Islam in India.	భారతదేశంలో ఇస్లాం మతం వ్యాప్తి చెందడంలో సూఫీలు (ఇస్లామిక్ మిస్టిక్స్) ముఖ్యమైన పాత్ర పోషించారు.	93.3333333333333	en	telugu
Sweden has state-supported union unemployment funds (Ghent system).	స్వీడన్ లో రాష్ట్రం మద్దతు ఇచ్చే యూనియన్ల నిరుద్యోగ నిధులు ఉన్నాయి (గెంట్ వ్యవస్థ).	61.6666666666667	en	telugu
Bolivia was finally freed of Royalist dominion by Marshal Antonio José de Sucre, with a military campaign coming from the North in support of the campaign of Simón Bolívar.	చివరకు, సిమోన్ బోలివార్ ప్రచారానికి మద్దతుగా ఉత్తర నుండి సైనిక ప్రచారం రావడంతో, మార్షల్ అంటోనియో జోస్ డి సుక్రే బాలివియాను రాయలిస్ట్ పాలన నుండి విడుదల చేశారు.	85.0	en	telugu
Meanwhile, Kāliya attempted to escape, but Krishna stomped on his tail and warned him to not trouble anyone again before returning to the people.	ఇంతలో, కాలియా తప్పించుకోవడానికి ప్రయత్నించాడు, కానీ కృష్ణుడు అతని తోకపై తొక్కాడు మరియు ప్రజలతో తిరిగి రావడానికి ముందు మరలా ఎవరినీ ఇబ్బంది పెట్టకూడదని హెచ్చరించాడు.	60.0	en	telugu
Lingampalli railway station is a railway station in Hyderabad, Telangana, India.	లింగంపల్లి రైల్వే స్టేషన్ భారతదేశంలోని తెలంగాణ రాష్ట్రంలోని హైదరాబాద్ లోని ఒక రైల్వే స్టేషన్.	80.0	en	telugu
The tales vary widely: they include historical tales, love stories, tragedies, comedies, poems, burlesques, and various forms of erotica.	కథలు విస్తృతంగా మారుతూ ఉంటాయిః వాటిలో చారిత్రక కథలు, ప్రేమ కథలు, విషాదాలు, హాస్యాలు, కవితలు, బర్లెస్క్లు మరియు వివిధ రకాల శృంగారాలు ఉన్నాయి.	66.6666666666667	en	telugu
Greenhouse gases absorb and emit some of the outgoing energy radiated from Earth's surface, causing that heat to be retained in the lower atmosphere.	గ్రీన్హౌస్ వాయువులు భూమి ఉపరితల నుండి ప్రసారం చేయబడిన శక్తిలో కొంత భాగాన్ని గ్రహించి, విడుదల చేస్తాయి, తద్వారా ఆ వేడిని తక్కువ వాతావరణంలో నిలుపుకుంటుంది.	75.0	en	telugu
Freed from her, Gopi goes to the marriage venue.	ఆమె నుండి విముక్తి పొందిన గోపీ పెళ్లి వేదికకు వెళ్తాడు.	80.0	en	telugu
"The song ""Hey Choosa"" was shot in Positano, Italy."	"""హే చౌసా"" పాట ఇటలీలోని పోజిటానోలో చిత్రీకరించబడింది."	90.0	en	telugu
The assembly hall where these Gaṇarājas met for discussion was known as the Santhāgāra.	ఈ గనరాజాలు చర్చ కోసం సమావేశమైన సమావేశ మందిరం శాంతగర అని పిలువబడింది.	85.0	en	telugu
"World Bank Chief Economist Paul Romer described Aadhaar as ""the most sophisticated ID programme in the world""."	"ప్రపంచ బ్యాంకు చీఫ్ ఎకనామిస్ట్ పాల్ రోమర్ ఆధార్ను ""ప్రపంచంలో అత్యంత అధునాతనమైన ఐడి కార్యక్రమం"" అని అభివర్ణించారు."	70.0	en	telugu
Another queen, a Chera princess survived him until 1001 CE.	మరో రాణి, చెరా యువరాణి 1001 CE వరకు అతని నుండి బయటపడ్డారు.	68.3333333333333	en	telugu
Support is included for right-to-left languages such as Arabic, Persian, and Hebrew.	అరబిక్, పెర్షియన్, మరియు హీబ్రూ వంటి కుడి నుండి ఎడమ భాషలకు మద్దతు ఉంది.	88.3333333333333	en	telugu
41 of Kerala's west-flowing rivers, and 3 of its east-flowing ones originate in this region.	కేరళలోని పశ్చిమ ప్రవాహ నదులలో 41 నదులు, తూర్పు ప్రవాహ నదులు 3 ఈ ప్రాంతం నుండి వస్తాయి.	75.0	en	telugu
